阳光玫瑰葡萄,18.00,27.00,36.00,葡萄类,斤,2021-07-11
玫瑰香葡萄,3.00,5.00,7.00,葡萄类,斤,2021-07-11
美人指,6.00,6.50,7.00,葡萄类,斤,2021-07-11
克伦生,10.00,10.50,11.00,葡萄类,斤,2021-07-11
黑提葡萄、夏黑,5.00,6.00,7.00,葡萄类,斤,2021-07-11
乒乓球葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-11
维多利亚葡萄,3.00,3.50,4.00,葡萄类,斤,2021-07-11
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-11
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-11
台农小芒果,3.00,3.50,4.00,芒果类,斤,2021-07-11
冬枣,12.00,16.00,20.00,其他类,斤,2021-07-11
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-11
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-11
火龙果,3.00,4.00,5.00,其他类,斤,2021-07-11
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-11
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-11
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-11
去皮核桃,4.00,4.50,5.00,其他类,斤,2021-07-11
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-11
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-11
雪花梨,1.40,1.50,1.60,梨类,斤,2021-07-11
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-11
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-11
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-11
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-11
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-11
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-11
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-11
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-11
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-11
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-07-10
鸡翅根,8.00,8.00,8.00,禽肉类,斤,2021-07-10
白条乌鸡（净膛）,12.00,12.00,12.00,禽肉类,斤,2021-07-10
黑爪公鸡（净膛）,15.00,15.00,15.00,禽肉类,斤,2021-07-10
箱鸡蛋,188.00,190.50,193.00,蛋类,斤,2021-07-10
箱鸡蛋,4.27,4.33,4.39,蛋类,斤,2021-07-10
散鸡蛋,4.60,4.60,4.60,蛋类,斤,2021-07-10
生鸭蛋,6.00,6.50,7.00,蛋类,斤,2021-07-10
熟鸭蛋,6.50,7.00,7.50,蛋类,斤,2021-07-10
松花蛋,6.50,7.25,8.00,蛋类,斤,2021-07-10
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-07-10
鹌鹑蛋,4.70,5.60,6.50,蛋类,斤,2021-07-10
柴鸡蛋,4.40,7.20,10.00,蛋类,斤,2021-07-10
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-07-10
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-07-10
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-07-10
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-07-10
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-07-10
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-07-10
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-07-10
新蒜,2.50,2.75,3.00,泥,斤,2021-07-11
蒜米,3.20,3.50,3.80,普通,斤,2021-07-11
大葱,0.60,0.70,0.80,冀鲁,斤,2021-07-11
小葱,1.30,1.45,1.60,普通,斤,2021-07-11
蒜苗,2.00,3.50,5.00,苏鲁,斤,2021-07-11
蒜黄,6.00,6.50,7.00,冀,斤,2021-07-11
青蒜,1.40,1.60,1.80,冀,斤,2021-07-11
平菇,2.00,2.75,3.50,小叶,斤,2021-07-11
香菇,4.00,4.50,5.00,普通,斤,2021-07-11
白玉菇,3.00,3.50,4.00,普通,斤,2021-07-11
口蘑,9.00,9.50,10.00,普通,斤,2021-07-11
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-07-11
金针菇,1.50,2.00,2.50,普通,斤,2021-07-11
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-11
久红瑞,1.40,1.50,1.60,甜瓜类,斤,2021-07-11
脆梨,1.60,1.70,1.80,甜瓜类,斤,2021-07-11
绿宝甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-11
博阳（系列）,1.50,2.25,3.00,甜瓜类,斤,2021-07-11
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-11
东北香瓜,2.00,2.25,2.50,甜瓜类,斤,2021-07-11
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-10
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-10
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-10
黄金瓜／金蜜,1.60,1.70,1.80,甜瓜类,斤,2021-07-10
玉菇,1.50,1.75,2.00,甜瓜类,斤,2021-07-10
网纹,2.50,3.00,3.50,甜瓜类,斤,2021-07-10
西洲蜜,1.40,1.60,1.80,甜瓜类,斤,2021-07-10
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-10
羊角蜜,2.00,2.50,3.00,甜瓜类,斤,2021-07-10
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-10
久红瑞,1.40,1.50,1.60,甜瓜类,斤,2021-07-10
脆梨,1.60,1.70,1.80,甜瓜类,斤,2021-07-10
绿宝甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-10
博阳（系列）,1.50,2.25,3.00,甜瓜类,斤,2021-07-10
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-10
东北香瓜,2.00,2.25,2.50,甜瓜类,斤,2021-07-10
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-10
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-10
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-10
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-10
彩椒,3.00,4.00,5.00,红黄,斤,2021-07-10
白萝卜,0.20,0.30,0.40,冀,斤,2021-07-10
心里美,0.80,1.00,1.20,冀泥洗,斤,2021-07-10
卞萝卜,0.50,0.55,0.60,冀,斤,2021-07-10
青萝卜,0.70,0.80,0.90,冀鲁新,斤,2021-07-10
胡萝卜,0.40,0.50,0.60,冀鲁新,斤,2021-07-10
胡萝卜（洗）,0.60,0.65,0.70,冀鲁,斤,2021-07-10
黄心土豆,0.50,0.65,0.80,冀,斤,2021-07-10
V7土豆,0.90,1.00,1.10,冀,斤,2021-07-10
黄葱头,0.70,0.80,0.90,蒙甘,斤,2021-07-10
红葱头,1.00,1.10,1.20,老新,斤,2021-07-10
山药,2.10,2.30,2.50,脆麻新,斤,2021-07-10
铁棍山药,3.50,4.75,6.00,普通,斤,2021-07-10
莲藕,6.00,6.50,7.00,冀云川桂,斤,2021-07-10
红薯,0.80,1.05,1.30,冀新,斤,2021-07-10
红薯,1.40,1.60,1.80,精品,斤,2021-07-10
茭白,1.80,2.15,2.50,京浙,斤,2021-07-10
凉薯,1.40,1.50,1.60,普通,斤,2021-07-10
荸荠,4.00,4.50,5.00,皖,斤,2021-07-10
芋头,1.50,1.90,2.30,鲁,斤,2021-07-10
豇豆,1.50,2.00,2.50,鲁京,斤,2021-07-10
白不老,2.00,2.50,3.00,滇|鲁,斤,2021-07-10
油豆,2.00,3.00,4.00,鲁,斤,2021-07-10
毛豆,2.00,2.40,2.80,普通,斤,2021-07-10
玉米,0.80,1.00,1.20,川冀,斤,2021-07-10
花生,3.50,4.75,6.00,桂粤,斤,2021-07-10
苦瓜,1.00,1.20,1.40,冀鲁,斤,2021-07-10
丝瓜,1.00,1.50,2.00,豫鲁,斤,2021-07-10
丝瓜,1.00,1.30,1.60,短,斤,2021-07-10
瓠子,0.60,0.70,0.80,普通,斤,2021-07-10
西葫芦,0.50,0.75,1.00,滇鲁,斤,2021-07-10
佛手瓜,2.30,2.40,2.50,普通,斤,2021-07-10
金丝南瓜,0.50,0.55,0.60,冀鲁,斤,2021-07-10
南北瓜,0.60,0.70,0.80,桂,斤,2021-07-10
尖椒,0.80,1.10,1.40,冀晋鲁新,斤,2021-07-10
螺丝椒,1.50,1.75,2.00,普通,斤,2021-07-10
柿子椒,1.00,1.25,1.50,鲁新,斤,2021-07-10
线椒,1.00,1.25,1.50,鲁琼新,斤,2021-07-10
杭椒,1.20,1.60,2.00,普通,斤,2021-07-10
小米椒,4.00,4.25,4.50,滇,斤,2021-07-10
大白菜,0.35,0.40,0.45,新,斤,2021-07-09
娃娃菜,0.70,0.80,0.90,大冀新,斤,2021-07-09
小白菜,1.20,1.30,1.40,普通,斤,2021-07-09
芹菜,0.80,0.90,1.00,冀,斤,2021-07-09
西芹,1.60,1.80,2.00,普通,斤,2021-07-09
菠菜,1.80,2.00,2.20,冀蒙,斤,2021-07-09
莴笋,0.60,0.80,1.00,普通,斤,2021-07-09
团生菜,1.00,1.30,1.60,毛|净,斤,2021-07-09
圆白菜,0.50,0.65,0.80,冀,斤,2021-07-09
紫甘蓝,0.60,0.65,0.70,冀,斤,2021-07-09
散叶生菜,2.00,2.25,2.50,京冀,斤,2021-07-09
油菜,1.00,1.25,1.50,京冀,斤,2021-07-09
香菜,5.00,5.25,5.50,冀,斤,2021-07-09
茴香,1.80,1.90,2.00,冀,斤,2021-07-09
韭菜,1.00,1.15,1.30,普通,斤,2021-07-09
韭菜苔,3.50,3.65,3.80,普通,斤,2021-07-09
苦菊,3.00,3.25,3.50,辽,斤,2021-07-09
油麦菜,2.50,2.75,3.00,京,斤,2021-07-09
散菜花,1.20,1.40,1.60,豫苏,斤,2021-07-09
绿菜花,1.00,1.50,2.00,京 冀,斤,2021-07-09
蚕豆仁,12.00,12.50,13.00,特菜,斤,2021-07-10
美国蛇果,10.00,11.00,12.00,进口水果,斤,2021-07-10
智利红提,7.00,8.50,10.00,进口水果,斤,2021-07-10
美国新骑士,8.00,8.50,9.00,进口水果,斤,2021-07-10
比利时皮梨,6.00,6.50,7.00,进口水果,斤,2021-07-10
澳洲红李,12.00,10.00,14.00,进口水果,斤,2021-07-10
泰国山竹,10.00,12.50,15.00,进口水果,斤,2021-07-10
泰国榴莲,18.00,20.00,22.00,进口水果,斤,2021-07-10
泰国毛丹,13.00,14.00,15.00,进口水果,斤,2021-07-10
越南火龙果,3.00,3.75,4.50,进口水果,斤,2021-07-10
泰国龙眼,8.00,8.50,9.00,进口水果,斤,2021-07-10
泰国椰青（个）,10.00,11.50,13.00,进口水果,斤,2021-07-10
美国车厘子,35.00,40.00,45.00,进口水果,斤,2021-07-10
新西兰猕猴桃,13.50,14.25,15.00,进口水果,斤,2021-07-10
比利时梨,10.00,11.00,12.00,进口水果,斤,2021-07-10
澳柑,16.00,17.00,18.00,进口水果,斤,2021-07-10
泰国青柚,8.00,9.00,10.00,进口水果,斤,2021-07-10
南非西柚,4.00,4.50,5.00,进口水果,斤,2021-07-10
秘鲁牛油果,13.00,16.00,19.00,进口水果,斤,2021-07-10
台湾杨桃,8.00,12.50,17.00,进口水果,斤,2021-07-10
羊骨头,10.00,10.50,11.00,羊肉类,斤,2021-07-09
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-07-09
羊里脊,33.00,34.00,35.00,羊肉类,斤,2021-07-09
淘汰鸡（干净膛）,10.00,10.00,10.00,禽肉类,斤,2021-07-09
淘汰鸡（净膛）,9.00,9.00,9.00,禽肉类,斤,2021-07-09
仔鸡（净膛）,7.00,7.00,7.00,禽肉类,斤,2021-07-09
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-07-09
鸡胸,7.00,7.00,7.00,禽肉类,斤,2021-07-09
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-07-09
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-07-09
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-07-09
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-07-09
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-07-09
鸡胗,12.00,12.00,12.00,禽肉类,斤,2021-07-09
鸡爪,15.00,15.00,15.00,禽肉类,斤,2021-07-09
鸡心,8.00,8.25,8.50,禽肉类,斤,2021-07-09
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-07-09
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-07-09
鸡翅根,8.00,8.00,8.00,禽肉类,斤,2021-07-09
白条乌鸡（净膛）,12.00,12.00,12.00,禽肉类,斤,2021-07-09
黑爪公鸡（净膛）,15.00,15.00,15.00,禽肉类,斤,2021-07-09
箱鸡蛋,188.00,190.50,193.00,蛋类,斤,2021-07-09
箱鸡蛋,4.27,4.33,4.39,蛋类,斤,2021-07-09
散鸡蛋,4.60,4.60,4.60,蛋类,斤,2021-07-09
生鸭蛋,6.00,6.50,7.00,蛋类,斤,2021-07-09
熟鸭蛋,6.50,7.00,7.50,蛋类,斤,2021-07-09
松花蛋,6.50,7.25,8.00,蛋类,斤,2021-07-09
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-07-09
鹌鹑蛋,4.70,5.60,6.50,蛋类,斤,2021-07-09
柴鸡蛋,4.40,7.20,10.00,蛋类,斤,2021-07-09
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-07-09
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-07-09
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-07-09
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-07-09
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-07-09
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-07-09
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-07-09
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-07-09
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-07-09
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-07-09
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-07-09
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-07-09
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-07-09
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-07-09
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-07-09
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-07-09
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-07-09
鲤鱼,10.00,10.25,10.50,750g-1000g,斤,2021-07-09
鲤鱼,10.00,10.25,10.50,>1000g,斤,2021-07-09
草鱼,11.50,11.75,12.00,750g-1000g,斤,2021-07-09
草鱼,11.50,11.75,12.00,>1000g,斤,2021-07-09
鲫鱼,14.00,14.50,15.00,100g-150g,斤,2021-07-09
鲫鱼,18.00,18.50,19.00,350g-400g,斤,2021-07-09
胖头鱼,12.00,12.00,12.00,>2000g,斤,2021-07-09
武昌鱼,12.00,12.00,12.00,700g左右,斤,2021-07-09
鲢鱼,5.50,5.50,5.50,>1500g,斤,2021-07-09
鲢鱼,4.00,4.00,4.00,1000-1500g,斤,2021-07-09
鲶鱼,4.00,4.00,4.00,养殖,斤,2021-07-09
黑鱼,12.00,12.50,13.00,活,斤,2021-07-09
黄鳝,36.00,37.00,38.00,100g-200g,斤,2021-07-09
罗非鱼,11.00,11.50,12.00,活,斤,2021-07-09
虹鳟鱼,20.00,20.00,20.00,活,斤,2021-07-09
鲟鱼,14.00,14.00,14.00,活,斤,2021-07-09
桂鱼,70.00,70.00,70.00,标桂,斤,2021-07-09
嘎鱼,20.00,20.00,20.00,>100g,斤,2021-07-09
嘎鱼,19.00,19.00,19.00,<100g,斤,2021-07-09
淡水鲈鱼,25.00,25.00,25.00,活,斤,2021-07-09
泥鳅,11.00,11.50,12.00,活,斤,2021-07-09
清江鱼,12.00,12.00,12.00,活,斤,2021-07-09
八爪鱼,40.00,41.00,42.00,活,斤,2021-07-09
八爪鱼,18.00,19.00,20.00,鲜,斤,2021-07-09
多宝鱼,24.00,24.00,24.00,活,斤,2021-07-09
公河蟹,20.00,20.00,20.00,75g左右,斤,2021-07-09
公河蟹,30.00,30.00,30.00,100g左右,斤,2021-07-09
公河蟹,40.00,40.00,40.00,150g左右,斤,2021-07-09
母河蟹,35.00,35.00,35.00,75g左右,斤,2021-07-09
母河蟹,70.00,70.00,70.00,125g左右,斤,2021-07-09
兰花蟹,80.00,80.00,80.00,活,斤,2021-07-09
沙母蟹,100.00,100.00,100.00,活,斤,2021-07-09
青羔蟹,85.00,85.00,85.00,中草,斤,2021-07-09
青肉蟹,65.00,65.00,65.00,中草,斤,2021-07-09
梭子蟹,160.00,160.00,160.00,活,斤,2021-07-09
珍宝蟹,125.00,125.00,125.00,活,斤,2021-07-09
面包蟹,70.00,75.00,80.00,活,斤,2021-07-09
白虾,30.00,32.00,34.00,活,斤,2021-07-09
基围虾,65.00,67.50,70.00,40-60头,斤,2021-07-09
波士顿青龙虾,100.00,110.00,120.00,活,斤,2021-07-09
小龙虾,20.00,22.50,25.00,活,斤,2021-07-09
南非龙虾,200.00,200.00,200.00,小赤龙,斤,2021-07-09
澳洲龙虾,450.00,450.00,450.00,<750g,斤,2021-07-09
扇贝（地播）,24.00,24.50,25.00,10-12cm活,斤,2021-07-09
扇贝（地播）,22.00,23.00,24.00,7-9cm活,斤,2021-07-09
栉孔扇贝,8.00,8.00,8.00,活,斤,2021-07-09
大香螺,44.00,44.50,45.00,活,斤,2021-07-09
小香螺,23.00,23.50,24.00,活,斤,2021-07-09
角螺,42.00,42.00,42.00,活,斤,2021-07-09
钉螺,7.00,7.00,7.00,活,斤,2021-07-09
海螺丝,28.00,29.00,30.00,活（小）,斤,2021-07-09
海螺丝,48.00,49.00,50.00,活（大）,斤,2021-07-09
大蛏子,45.00,45.50,46.00,>6cm活,斤,2021-07-09
南北瓜,0.60,0.70,0.80,桂,斤,2021-07-08
尖椒,0.80,1.10,1.40,冀晋鲁新,斤,2021-07-08
螺丝椒,1.50,1.75,2.00,普通,斤,2021-07-08
柿子椒,1.00,1.25,1.50,鲁新,斤,2021-07-08
线椒,1.00,1.25,1.50,鲁琼新,斤,2021-07-08
杭椒,1.20,1.60,2.00,普通,斤,2021-07-08
小米椒,4.00,4.25,4.50,滇,斤,2021-07-08
彩椒,3.00,3.50,4.00,红黄,斤,2021-07-08
白萝卜,0.30,0.35,0.40,冀,斤,2021-07-08
心里美,0.70,0.85,1.00,冀泥洗,斤,2021-07-08
卞萝卜,0.50,0.55,0.60,冀,斤,2021-07-08
青萝卜,0.70,0.80,0.90,冀鲁新,斤,2021-07-08
胡萝卜,0.40,0.50,0.60,冀鲁新,斤,2021-07-08
胡萝卜（洗）,0.60,0.65,0.70,冀鲁,斤,2021-07-08
黄心土豆,0.50,0.65,0.80,冀,斤,2021-07-08
V7土豆,1.00,1.10,1.20,冀,斤,2021-07-08
黄葱头,0.70,0.80,0.90,蒙甘,斤,2021-07-08
红葱头,1.00,1.10,1.20,老新,斤,2021-07-08
山药,2.10,2.30,2.50,脆麻新,斤,2021-07-08
铁棍山药,3.50,4.75,6.00,普通,斤,2021-07-08
海虹,6.00,6.00,6.00,活,斤,2021-07-09
带子,14.00,14.00,14.00,活,个,2021-07-09
文蛤,12.00,12.00,12.00,活,斤,2021-07-09
白蛤,10.00,10.00,10.00,活,斤,2021-07-09
青蛤,12.00,12.00,12.00,活,斤,2021-07-09
花蛤,5.00,5.50,6.00,活,斤,2021-07-09
毛蚶,6.00,6.00,6.00,活南方,斤,2021-07-09
仿野生甲鱼,46.00,46.00,46.00,活,斤,2021-07-09
蚕蛹,46.00,46.00,46.00,活,斤,2021-07-09
牛蛙,20.00,20.00,20.00,活,斤,2021-07-09
毛豆,2.50,2.75,3.00,普通,斤,2021-07-08
玉米,1.00,1.10,1.20,川冀,斤,2021-07-08
花生,3.50,4.75,6.00,桂粤,斤,2021-07-08
苦瓜,1.50,1.75,2.00,冀鲁,斤,2021-07-08
丝瓜,1.00,1.75,2.50,豫鲁,斤,2021-07-08
丝瓜,1.00,1.50,2.00,短,斤,2021-07-08
瓠子,0.60,0.80,1.00,普通,斤,2021-07-08
西葫芦,0.50,0.75,1.00,滇鲁,斤,2021-07-08
佛手瓜,2.30,2.40,2.50,普通,斤,2021-07-08
金丝南瓜,0.50,0.60,0.70,冀鲁,斤,2021-07-08
莲藕,6.00,6.50,7.00,冀云川桂,斤,2021-07-08
红薯,0.80,1.05,1.30,冀新,斤,2021-07-08
红薯,1.40,1.60,1.80,精品,斤,2021-07-08
茭白,1.80,2.15,2.50,京浙,斤,2021-07-08
凉薯,1.40,1.50,1.60,普通,斤,2021-07-08
荸荠,4.00,4.50,5.00,皖,斤,2021-07-08
芋头,1.50,1.75,2.00,鲁,斤,2021-07-08
姜,3.00,4.25,5.50,姜头整,斤,2021-07-08
大蒜,2.80,3.15,3.50,普通,斤,2021-07-08
新蒜,2.50,2.75,3.00,泥,斤,2021-07-08
蒜米,3.20,3.50,3.80,普通,斤,2021-07-08
大葱,0.60,0.70,0.80,冀鲁,斤,2021-07-08
小葱,1.30,1.40,1.50,普通,斤,2021-07-08
蒜苗,2.00,3.50,5.00,苏鲁,斤,2021-07-08
蒜黄,6.00,6.50,7.00,冀,斤,2021-07-08
青蒜,1.80,2.00,2.20,冀,斤,2021-07-08
平菇,2.00,2.75,3.50,小叶,斤,2021-07-08
香菇,4.00,4.50,5.00,普通,斤,2021-07-08
白玉菇,3.00,3.50,4.00,普通,斤,2021-07-08
口蘑,9.00,9.50,10.00,普通,斤,2021-07-08
散菜花,1.20,1.40,1.60,豫苏,斤,2021-07-08
绿菜花,1.50,1.75,2.00,京 冀,斤,2021-07-08
绿豆芽,0.95,0.98,1.00,普通,斤,2021-07-08
黄豆芽,0.85,0.88,0.90,普通,斤,2021-07-08
番茄,1.00,1.10,1.20,川鲁蒙,斤,2021-07-08
番茄（精品）,1.00,1.25,1.50,鲁新,斤,2021-07-08
樱西,2.80,3.00,3.20,小红,斤,2021-07-08
黄瓜,0.80,0.90,1.00,蒙辽袋鲁,斤,2021-07-08
黄瓜(鲜干花),1.00,1.20,1.40,冀,斤,2021-07-08
小黄瓜,2.30,2.65,3.00,旱荷兰,斤,2021-07-08
茄子,0.50,0.75,1.00,冀,斤,2021-07-08
长茄,0.80,0.90,1.00,辽,斤,2021-07-08
广茄,1.00,1.40,1.80,冀京,斤,2021-07-08
线茄,1.00,1.50,2.00,冀,斤,2021-07-08
吊冬瓜,0.40,0.45,0.50,冀,斤,2021-07-08
地冬瓜,0.25,0.28,0.30,冀,斤,2021-07-08
小毛冬瓜,0.60,0.80,1.00,冀长,斤,2021-07-08
架豆,2.00,2.50,3.00,冀晋新,斤,2021-07-08
豆王,1.80,3.15,4.50,晋,斤,2021-07-08
扁豆,2.00,2.50,3.00,冀,斤,2021-07-08
京红桃,2.00,3.00,4.00,桃李杏类,斤,2021-07-08
14号,3.00,3.25,3.50,桃李杏类,斤,2021-07-08
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-08
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-08
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-08
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-08
串红杏,1.20,1.40,1.60,桃李杏类,斤,2021-07-08
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-08
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-08
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-08
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-08
甜王,0.80,0.95,1.10,西瓜类,斤,2021-07-08
硒沙瓜,1.20,1.30,1.40,西瓜类,斤,2021-07-08
蜜童,1.40,1.60,1.80,西瓜类,斤,2021-07-08
墨童西瓜,1.40,1.55,1.70,西瓜类,斤,2021-07-08
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-07-08
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-08
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-08
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-08
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-08
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-07-08
金针菇,1.50,2.00,2.50,普通,斤,2021-07-08
大白菜,0.40,0.45,0.50,新,斤,2021-07-08
娃娃菜,0.70,0.80,0.90,大冀新,斤,2021-07-08
小白菜,1.20,1.30,1.40,普通,斤,2021-07-08
芹菜,0.80,0.90,1.00,冀,斤,2021-07-08
西芹,1.60,1.80,2.00,普通,斤,2021-07-08
菠菜,1.80,2.00,2.20,冀蒙,斤,2021-07-08
莴笋,0.60,0.80,1.00,普通,斤,2021-07-08
团生菜,1.00,1.25,1.50,毛|净,斤,2021-07-08
圆白菜,0.50,0.60,0.70,冀,斤,2021-07-08
紫甘蓝,0.60,0.65,0.70,冀,斤,2021-07-08
散叶生菜,2.00,2.25,2.50,京冀,斤,2021-07-08
油菜,1.00,1.25,1.50,京冀,斤,2021-07-08
香菜,5.00,5.50,6.00,冀,斤,2021-07-08
茴香,1.50,1.65,1.80,冀,斤,2021-07-08
韭菜,1.00,1.25,1.50,普通,斤,2021-07-08
韭菜苔,3.80,3.90,4.00,普通,斤,2021-07-08
苦菊,3.00,3.50,4.00,辽,斤,2021-07-08
油麦菜,2.00,2.25,2.50,京,斤,2021-07-08
菜心,2.00,2.50,3.00,水菜,斤,2021-07-08
空心菜,3.00,3.50,4.00,水菜,斤,2021-07-08
鸡毛菜,7.00,7.50,8.00,水菜,斤,2021-07-08
荆芥,2.00,2.50,3.00,水菜,斤,2021-07-08
紫苏叶,4.00,4.25,4.50,水菜,斤,2021-07-08
豌豆苗,4.00,4.25,4.50,水菜,斤,2021-07-08
快菜,1.50,2.00,2.50,水菜,斤,2021-07-08
苦菊,4.00,4.50,5.00,水菜,斤,2021-07-08
穿心莲,1.50,1.75,2.00,水菜,斤,2021-07-08
木耳菜,3.00,3.25,3.50,水菜,斤,2021-07-08
箱装菠萝（上六下六）,1.40,1.70,2.00,其他类,斤,2021-07-08
百香果,10.00,11.00,12.00,其他类,斤,2021-07-08
冬枣,16.00,20.00,24.00,其他类,斤,2021-07-08
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-08
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-08
火龙果,3.00,4.00,5.00,其他类,斤,2021-07-08
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-08
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-08
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-08
去皮核桃,4.00,4.50,5.00,其他类,斤,2021-07-08
豇豆,1.50,1.75,2.00,鲁京,斤,2021-07-08
白不老,1.60,2.40,3.20,滇|鲁,斤,2021-07-08
油豆,2.00,2.50,3.00,鲁,斤,2021-07-08
油菜,1.00,1.25,1.50,水菜,斤,2021-07-08
小白菜,2.50,2.75,3.00,水菜,斤,2021-07-08
油麦菜,2.00,2.50,3.00,水菜,斤,2021-07-08
奶白菜,3.00,3.25,3.50,水菜,斤,2021-07-08
散生菜,2.00,2.50,3.00,水菜,斤,2021-07-08
香葱,2.00,2.25,2.50,水菜,斤,2021-07-08
茼蒿,7.50,7.75,8.00,水菜,斤,2021-07-08
蒿子秆,2.00,2.50,3.00,水菜,斤,2021-07-08
